t_sec,seq,imu_hz,quat_w,quat_x,quat_y,quat_z,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,proj_g_x,proj_g_y,proj_g_z
3.377767053,655,200.015601217,0.999881983,-0.014061000,-0.005893000,-0.001449000,0.001044475,0.001711941,-0.003238231,0.110333003,-0.285481989,9.800857544,-0.011825358,0.028101604,-0.999535122
3.385072715,656,200.015601217,0.999881983,-0.014060000,-0.005887000,-0.001454000,-0.001010598,0.003800751,-0.000196507,0.109862998,-0.277137011,9.799675941,-0.011813497,0.028099562,-0.999535319
3.387951549,657,200.015601217,0.999881983,-0.014060000,-0.005878000,-0.001453000,0.000028449,0.001565246,0.000199770,0.110541999,-0.281985998,9.803249359,-0.011795471,0.028099600,-0.999535531
3.393070837,658,200.015601217,0.999881983,-0.014057000,-0.005880000,-0.001452000,0.001073569,-0.002524636,0.001931730,0.107960999,-0.283392012,9.801619530,-0.011799434,0.028093607,-0.999535653
3.399337025,659,200.015601217,0.999881983,-0.014053000,-0.005891000,-0.001450000,0.000753598,-0.005368004,-0.000026965,0.114069998,-0.282795995,9.797101021,-0.011821363,0.028085599,-0.999535619
3.402823166,660,200.015601217,0.999881983,-0.014054000,-0.005892000,-0.001451000,-0.000739129,0.003850633,0.001055819,0.116007999,-0.283046991,9.792399406,-0.011823394,0.028087585,-0.999535539
3.413081135,662,200.015601217,0.999881983,-0.014057000,-0.005891000,-0.001456000,-0.001954490,-0.002320590,-0.002578462,0.112274997,-0.276715010,9.803771973,-0.011821543,0.028093528,-0.999535394
3.418515788,663,200.015601217,0.999881983,-0.014066000,-0.005894000,-0.001459000,-0.005592105,-0.000882089,-0.000278712,0.109674998,-0.281556010,9.807962418,-0.011827654,0.028111480,-0.999534817
3.422668244,664,200.015601217,0.999881983,-0.014071000,-0.005890000,-0.001463000,0.000853745,0.002463672,-0.002617854,0.107767999,-0.284276992,9.799915314,-0.011819782,0.028121444,-0.999534630
3.427730987,665,200.015601217,0.999881983,-0.014074000,-0.005895000,-0.001468000,-0.003421055,-0.004909471,-0.001548369,0.109022997,-0.286552995,9.798592567,-0.011829930,0.028127370,-0.999534343
3.432545919,666,200.015601217,0.999881983,-0.014080000,-0.005906000,-0.001470000,-0.000316760,-0.002694474,0.000496511,0.116915002,-0.282115996,9.799993515,-0.011852001,0.028139313,-0.999533746
3.437611318,667,200.015601217,0.999881983,-0.014079000,-0.005911000,-0.001471000,-0.001549224,-0.000590829,-0.001455709,0.117466003,-0.286897004,9.803734779,-0.011862025,0.028137286,-0.999533684
3.442859665,668,200.015601217,0.999881983,-0.014081000,-0.005914000,-0.001472000,0.000139818,-0.001655096,0.001733583,0.113816001,-0.285113007,9.804305077,-0.011868058,0.028141266,-0.999533500
3.449457378,669,200.015601217,0.999881983,-0.014081000,-0.005914000,-0.001470000,-0.000333253,-0.000010612,-0.000220418,0.114528000,-0.287200004,9.808318138,-0.011868002,0.028141290,-0.999533500
3.452368437,670,200.015601217,0.999881983,-0.014079000,-0.005916000,-0.001474000,0.000980386,-0.001100535,-0.000676350,0.109571002,-0.279460996,9.802841187,-0.011872108,0.028137236,-0.999533565
3.457497485,671,200.015601217,0.999881983,-0.014076000,-0.005923000,-0.001473000,-0.000328541,-0.003354278,0.002142112,0.109673999,-0.276470006,9.798980713,-0.011886070,0.028131229,-0.999533569
3.462599845,672,200.015601217,0.999881983,-0.014073000,-0.005924000,-0.001469000,0.001759554,0.002524706,0.001338737,0.106643997,-0.277884007,9.800171852,-0.011887948,0.028125274,-0.999533714
3.467516058,673,200.015601217,0.999881983,-0.014064000,-0.005913000,-0.001467000,0.005365840,0.005690437,0.000935305,0.107334003,-0.284013987,9.804042816,-0.011865868,0.028107332,-0.999534481
3.472581553,674,200.015601217,0.999882996,-0.014041000,-0.005897000,-0.001465000,0.008888700,0.006613681,0.000895267,0.111429997,-0.279996991,9.803098679,-0.011833760,0.028061436,-0.999536151
3.477515047,675,200.015601217,0.999882996,-0.014028000,-0.005882000,-0.001465000,0.001250720,0.004872453,0.000439334,0.116439000,-0.279884994,9.810075760,-0.011803726,0.028035483,-0.999537235
3.482867971,676,200.015601217,0.999882996,-0.014024000,-0.005869000,-0.001468000,-0.001890261,0.006439567,-0.002121727,0.114455000,-0.282101989,9.804394722,-0.011777801,0.028027486,-0.999537765
3.487913850,677,200.015601217,0.999882996,-0.014033000,-0.005859000,-0.001472000,-0.005290198,0.001399265,-0.000201708,0.110886000,-0.278555006,9.808526039,-0.011757942,0.028045467,-0.999537494
3.492972945,678,200.015601217,0.999882996,-0.014048000,-0.005862000,-0.001471000,-0.006605146,-0.003480832,0.000590288,0.110996999,-0.285353988,9.805201530,-0.011763957,0.028075466,-0.999536581
3.498635795,679,200.015601217,0.999881983,-0.014060000,-0.005870000,-0.001471000,-0.004639905,-0.003459120,-0.000034208,0.114583001,-0.285892010,9.802106857,-0.011779979,0.028099412,-0.999535719
3.502583447,680,200.015601217,0.999881983,-0.014070000,-0.005879000,-0.001474000,-0.003472018,-0.002019189,-0.002761198,0.107594997,-0.276297003,9.801728249,-0.011798090,0.028119347,-0.999534945
3.507630798,681,200.015601217,0.999881983,-0.014077000,-0.005878000,-0.001477000,-0.001769851,0.003489646,0.000407657,0.113890998,-0.278959990,9.799306870,-0.011796196,0.028133314,-0.999534574
3.512378592,682,200.015601217,0.999881983,-0.014082000,-0.005864000,-0.001475000,-0.003586931,0.006587658,0.001433212,0.114505999,-0.278445989,9.802705765,-0.011768158,0.028143377,-0.999534622
3.518649356,683,200.015601217,0.999881983,-0.014086000,-0.005852000,-0.001475000,-0.000367130,0.003531726,-0.001150085,0.114381000,-0.282157004,9.803877831,-0.011744172,0.028151411,-0.999534677
3.522593136,684,200.015601217,0.999881983,-0.014080000,-0.005845000,-0.001480000,0.002464213,0.002675851,-0.001832159,0.110886000,-0.285593003,9.803078651,-0.011730297,0.028139376,-0.999535179
3.527638984,685,200.015601217,0.999881983,-0.014079000,-0.005843000,-0.001483000,-0.003126146,-0.000948796,-0.001053271,0.117469996,-0.281949013,9.802628517,-0.011726379,0.028137346,-0.999535282
3.532769056,686,200.015601217,0.999881983,-0.014088000,-0.005848000,-0.001486000,-0.004259493,-0.001165339,-0.000351684,0.121243998,-0.293085992,9.803234100,-0.011736489,0.028155295,-0.999534658
3.537845848,687,200.015601217,0.999881983,-0.014095000,-0.005848000,-0.001490000,-0.001302784,0.000991975,-0.001002901,0.123631001,-0.287707984,9.800321579,-0.011736622,0.028169246,-0.999534264
3.542465095,688,200.015601217,0.999881983,-0.014103000,-0.005844000,-0.001495000,-0.005516741,0.002498613,-0.002113960,0.113922000,-0.279785007,9.801745415,-0.011728788,0.028185198,-0.999533906
3.547582240,689,200.015601217,0.999881983,-0.014107000,-0.005840000,-0.001498000,-0.001017876,-0.000363308,0.000617114,0.114605002,-0.285017997,9.805373192,-0.011720886,0.028193174,-0.999533774
3.552770489,690,200.015601217,0.999881983,-0.014102000,-0.005846000,-0.001496000,0.004387635,-0.003326440,0.001313866,0.116622001,-0.291667998,9.802521706,-0.011732813,0.028183180,-0.999533916
3.557821776,691,200.015601217,0.999881983,-0.014099000,-0.005846000,-0.001498000,-0.001700265,0.004139432,-0.001360676,0.114229999,-0.294872999,9.798293114,-0.011732860,0.028177158,-0.999534085
3.562884520,692,200.015601217,0.999881983,-0.014100000,-0.005838000,-0.001500000,-0.000043057,0.002029835,-0.002180579,0.117604002,-0.285340995,9.800984383,-0.011716922,0.028179158,-0.999534215
3.567562649,693,200.015601217,0.999881983,-0.014102000,-0.005834000,-0.001504000,-0.002268335,0.001398428,-0.000921673,0.118763998,-0.283315003,9.807061195,-0.011709042,0.028183122,-0.999534196
3.572689713,694,200.015601217,0.999881983,-0.014105000,-0.005830000,-0.001502000,-0.000194342,-0.000219632,0.001993759,0.115231000,-0.277823985,9.804416656,-0.011700996,0.028189157,-0.999534120
3.577791497,695,200.015601217,0.999881983,-0.014102000,-0.005836000,-0.001502000,0.000737035,-0.002741423,0.000011467,0.118617997,-0.283495009,9.806088448,-0.011712985,0.028183140,-0.999534149
3.582897825,696,200.015601217,0.999881983,-0.014100000,-0.005840000,-0.001505000,0.002610419,0.000779953,-0.000796865,0.119456999,-0.287180007,9.802093506,-0.011721062,0.028179094,-0.999534169
3.587744501,697,200.015601217,0.999881983,-0.014089000,-0.005837000,-0.001507000,0.003931546,0.000690190,-0.000127793,0.120365001,-0.286527991,9.806187630,-0.011715086,0.028157083,-0.999534859
3.592843277,698,200.015601217,0.999881983,-0.014081000,-0.005840000,-0.001504000,0.001101146,-0.002652656,0.002503849,0.123613000,-0.286963999,9.809367180,-0.011720977,0.028141110,-0.999535240
3.597341402,699,200.015601217,0.999881983,-0.014083000,-0.005840000,-0.001502000,-0.003738111,0.001668605,-0.000317790,0.112388998,-0.284179986,9.797610283,-0.011720926,0.028145132,-0.999535127
3.602410578,700,200.035606338,0.999881983,-0.014086000,-0.005836000,-0.001500000,0.002105321,0.001389893,0.001638218,0.108257003,-0.281100005,9.797621727,-0.011712881,0.028151167,-0.999535051
3.607461353,701,200.035606338,0.999881983,-0.014082000,-0.005836000,-0.001500000,-0.001415445,-0.001994108,0.000079238,0.111245997,-0.284747005,9.802065849,-0.011712869,0.028143167,-0.999535277
3.612543617,702,200.035606338,0.999881983,-0.014081000,-0.005843000,-0.001500000,0.002426619,-0.001786414,0.000949337,0.106495000,-0.285317004,9.802060127,-0.011726864,0.028141148,-0.999535170
3.617888125,703,200.035606338,0.999881983,-0.014079000,-0.005844000,-0.001498000,-0.000881496,-0.000738728,0.000430590,0.102009997,-0.281659991,9.796369553,-0.011728801,0.028137168,-0.999535259
3.622611727,704,200.035606338,0.999881983,-0.014079000,-0.005848000,-0.001498000,0.000556236,-0.000935776,-0.000274994,0.111134999,-0.282725990,9.796389580,-0.011736800,0.028137156,-0.999535165
3.627647141,705,200.035606338,0.999881983,-0.014077000,-0.005853000,-0.001499000,0.000559256,-0.003413654,0.000383082,0.111501999,-0.286190003,9.807244301,-0.011746822,0.028133131,-0.999535161
3.632783678,706,200.035606338,0.999881983,-0.014069000,-0.005856000,-0.001496000,0.004703819,0.001439600,0.002626371,0.115229003,-0.288053006,9.808505058,-0.011752712,0.028117159,-0.999535541
3.637567121,707,200.035606338,0.999882996,-0.014053000,-0.005849000,-0.001492000,0.006352772,0.003112376,0.000187082,0.114923000,-0.284334987,9.801833153,-0.011738566,0.028085258,-0.999536605
3.642640232,708,200.035606338,0.999882996,-0.014046000,-0.005848000,-0.001491000,-0.002757987,-0.002709571,-0.000485481,0.113344997,-0.281681985,9.797458649,-0.011736516,0.028071275,-0.999537022
3.648392299,709,200.035606338,0.999882996,-0.014054000,-0.005851000,-0.001492000,-0.000545066,-0.000162909,-0.000373518,0.112829000,-0.282323003,9.799865723,-0.011742568,0.028087253,-0.999536502
3.652517907,710,200.035606338,0.999882996,-0.014049000,-0.005850000,-0.001493000,0.003308830,0.001672479,-0.000076829,0.113907002,-0.281219006,9.802130699,-0.011740581,0.028077245,-0.999536806
3.657608554,711,200.035606338,0.999882996,-0.014036000,-0.005841000,-0.001494000,0.004958568,0.005907311,0.000030421,0.113136999,-0.285887986,9.800309181,-0.011722573,0.028051262,-0.999537747
3.662333820,712,200.035606338,0.999882996,-0.014034000,-0.005833000,-0.001497000,-0.004906958,0.000824511,-0.000837304,0.116182998,-0.285842001,9.794908524,-0.011706653,0.028047252,-0.999538046
3.667422804,713,200.035606338,0.999882996,-0.014048000,-0.005832000,-0.001500000,-0.006019641,0.000462757,-0.001332995,0.116019003,-0.285791993,9.796689034,-0.011704780,0.028075216,-0.999537283
3.672481227,714,200.035606338,0.999882996,-0.014056000,-0.005836000,-0.001508000,-0.001995295,-0.001385931,-0.002085494,0.111809999,-0.293166012,9.805190086,-0.011713028,0.028091109,-0.999536740
3.677669189,715,200.035606338,0.999882996,-0.014058000,-0.005835000,-0.001507000,0.000014783,0.001201188,0.001790341,0.113922000,-0.292295009,9.804827690,-0.011711005,0.028095124,-0.999536651
